,0
2024-04-29 12:00:00,-0.007682935447649308
2024-04-29 13:00:00,0.00768884273589121
2024-04-29 14:00:00,-0.0076947591151643735
2024-04-29 15:00:00,-0.0077006846064697765
2024-04-29 16:00:00,-0.007706619230879452
2024-04-30 10:00:00,-0.0025259858530746193
2024-04-30 11:00:00,-0.002526624074740136
2024-04-30 12:00:00,-0.0025272626189976055
2024-04-30 13:00:00,-0.0025279014860923876
2024-04-30 14:00:00,-0.0025285406762642904
2024-04-30 15:00:00,-0.002529180189763114
2024-04-30 16:00:00,-0.0025298200268342175
2024-05-01 10:00:00,0.009096583395458158
2024-05-01 11:00:00,-0.009088316132896956
2024-05-01 12:00:00,-0.009080063883790679
2024-05-01 13:00:00,-0.009071826607274236
2024-05-01 14:00:00,-0.009063604262644631
2024-05-01 15:00:00,-0.009055396809332095
2024-05-01 16:00:00,-0.009047204206920068
2024-05-02 10:00:00,-0.02431834398348265
2024-05-02 11:00:00,-0.024259349263462404
2024-05-02 12:00:00,-0.024200640085438874
2024-05-02 13:00:00,-0.024142214381328575
2024-05-02 14:00:00,0.024084070102967647
2024-05-02 15:00:00,0.024026205221880925
2024-05-02 16:00:00,0.02396861772903547
2024-05-03 10:00:00,-0.0012664185682054185
2024-05-03 11:00:00,-0.0012665789701171715
2024-05-03 12:00:00,-0.0012667394126686382
2024-05-03 13:00:00,0.0012668998958731414
2024-05-03 14:00:00,-0.0012670604197428936
2024-05-03 15:00:00,-0.0012672209842978788
2024-05-03 16:00:00,-0.0012673815895525298
2024-05-06 10:00:00,0.0015796405900303512
2024-05-06 11:00:00,0.0015793911030037577
2024-05-06 12:00:00,0.001579141694767472
2024-05-06 13:00:00,-0.0015788923652904074
2024-05-06 14:00:00,-0.0015786431145348168
2024-05-06 15:00:00,-0.0015783939424651727
2024-05-06 16:00:00,-0.0015781448490326255
2024-05-07 10:00:00,-0.0007761123950444926
2024-05-07 11:00:00,-0.0007760521646749119
2024-05-07 12:00:00,-0.0007759919436511886
2024-05-07 13:00:00,-0.0007759317319733228
2024-05-07 14:00:00,0.0007758715296413143
2024-05-07 15:00:00,0.0007758113366462815
2024-05-07 16:00:00,0.0007757511529948857
2024-05-08 10:00:00,0.004155305114466046
2024-05-08 11:00:00,-0.004153579175587563
2024-05-08 12:00:00,-0.004151854669878219
2024-05-08 13:00:00,-0.004150131595552775
2024-05-08 14:00:00,-0.004148409950832654
2024-05-08 15:00:00,-0.004146689733939279
2024-05-08 16:00:00,-0.004144970943089632
2024-05-09 10:00:00,0.002879174559570208
2024-05-09 11:00:00,0.002880003762929517
2024-05-09 12:00:00,-0.0028808334440455496
2024-05-09 13:00:00,-0.0028816636033335286
2024-05-09 14:00:00,-0.002882494241206457
2024-05-09 15:00:00,-0.0028833253580806684
2024-05-09 16:00:00,-0.0028841569543736068
2024-05-10 10:00:00,0.0024447723985754344
2024-05-10 11:00:00,0.002444174853455383
2024-05-10 12:00:00,0.0024435776003595144
2024-05-10 13:00:00,0.002442980639085768
2024-05-10 14:00:00,-0.0024423839694076577
2024-05-10 15:00:00,-0.002441787591120903
2024-05-10 16:00:00,-0.0024411915040145615
